Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Albania,ALB,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,2580000000.00000000,2040000000.00000000,1550000000.00000000,1280000000.00000000,1080000000.00000000,1130000000.00000000,1060000000.00000000,1010000000.00000000,1210000000.00000000,1370000000.00000000,1450000000.00000000,1770000000.00000000,2030000000.00000000,2350000000.00000000,2370000000.00000000,2560000000.00000000,3170000000.00000000,4020000000.00000000,4280000000.00000000,4780000000.00000000,5030000000.00000000,4910000000.00000000,3970000000.00000000,3600000000.00000000
Albania,ALB,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,26072789.00000000,29789904.00000000,104000000.00000000,87483897.00000000,92107300.00000000,93634601.00000000,51636121.00000000,61031459.00000000,69678219.00000000,76817337.00000000,85224794.00000000,95492588.00000000,117000000.00000000,235000000.00000000,263000000.00000000,296000000.00000000,336000000.00000000,382000000.00000000,468000000.00000000,544000000.00000000,2390000000.00000000,4360000000.00000000,4770000000.00000000,4620000000.00000000
Albania,ALB,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,18500000000.00000000,18100000000.00000000,15700000000.00000000,13600000000.00000000,13900000000.00000000,14100000000.00000000,14400000000.00000000,14600000000.00000000,14600000000.00000000,14400000000.00000000,14200000000.00000000,13700000000.00000000,13800000000.00000000,13600000000.00000000,14000000000.00000000,14200000000.00000000,14700000000.00000000,15400000000.00000000,16700000000.00000000,17400000000.00000000,19800000000.00000000,22000000000.00000000,22600000000.00000000,22000000000.00000000
Albania,ALB,Net foreign assets (constant 2018 US$),NW.NFA.TO,-240000000.00000000,-140000000.00000000,-420000000.00000000,-450000000.00000000,-370000000.00000000,-1000000000.00000000,-870000000.00000000,-910000000.00000000,-1400000000.00000000,-1000000000.00000000,-1600000000.00000000,-1600000000.00000000,-2200000000.00000000,-3100000000.00000000,-4200000000.00000000,-4200000000.00000000,-5500000000.00000000,-5700000000.00000000,-4900000000.00000000,-5300000000.00000000,-5800000000.00000000,-6100000000.00000000,-7300000000.00000000,-7500000000.00000000
Albania,ALB,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-74.36820000,-43.80780000,-133.69800000,-144.83100000,-119.78100000,-322.85700000,-284.20100000,-299.26300000,-463.15300000,-340.12500000,-540.22900000,-543.23000000,-751.69900000,-1041.84000000,-1422.63000000,-1446.86000000,-1889.13000000,-1952.48000000,-1684.34000000,-1823.86000000,-2011.63000000,-2113.12000000,-2542.11000000,-2610.53000000
Albania,ALB,Produced capital (constant 2018 US$),NW.PCA.TO,49500000000.00000000,50200000000.00000000,50000000000.00000000,49900000000.00000000,50100000000.00000000,50900000000.00000000,52200000000.00000000,53600000000.00000000,55100000000.00000000,57000000000.00000000,59000000000.00000000,61400000000.00000000,63900000000.00000000,66500000000.00000000,69000000000.00000000,71100000000.00000000,73300000000.00000000,75100000000.00000000,76800000000.00000000,78200000000.00000000,79700000000.00000000,81200000000.00000000,83100000000.00000000,84800000000.00000000
Albania,ALB,Produced capital per capita (constant 2018 US$),NW.PCA.PC,15528.02000000,15833.62000000,15872.83000000,15936.25000000,16114.16000000,16489.18000000,17069.78000000,17566.57000000,18131.51000000,18818.08000000,19606.05000000,20513.62000000,21503.43000000,22551.11000000,23571.49000000,24401.29000000,25243.44000000,25907.66000000,26525.64000000,27061.85000000,27654.41000000,28242.77000000,28904.63000000,29577.14000000
Albania,ALB,Total wealth (constant 2018 US$),NW.TOW.TO,116000000000.00000000,114000000000.00000000,104000000000.00000000,103000000000.00000000,107000000000.00000000,109000000000.00000000,115000000000.00000000,117000000000.00000000,122000000000.00000000,124000000000.00000000,128000000000.00000000,132000000000.00000000,138000000000.00000000,143000000000.00000000,148000000000.00000000,152000000000.00000000,155000000000.00000000,160000000000.00000000,165000000000.00000000,168000000000.00000000,173000000000.00000000,178000000000.00000000,180000000000.00000000,184000000000.00000000
Albania,ALB,Total wealth per capita (constant 2018 US$),NW.TOW.PC,36241.08000000,35920.11000000,33045.25000000,32957.86000000,34394.28000000,35214.82000000,37424.76000000,38286.48000000,39998.73000000,40979.35000000,42359.41000000,44214.73000000,46354.67000000,48672.73000000,50535.98000000,52272.75000000,53327.86000000,55170.29000000,56936.12000000,58144.25000000,59994.72000000,61918.23000000,62799.24000000,64335.20000000
Argentina,ARG,Human capital (constant 2018 US$),NW.HCA.TO,1380000000000.00000000,1400000000000.00000000,1550000000000.00000000,1740000000000.00000000,1790000000000.00000000,1840000000000.00000000,1830000000000.00000000,1280000000000.00000000,1360000000000.00000000,1230000000000.00000000,1410000000000.00000000,1600000000000.00000000,2100000000000.00000000,2210000000000.00000000,2050000000000.00000000,2420000000000.00000000,2950000000000.00000000,2970000000000.00000000,3180000000000.00000000,3130000000000.00000000,3220000000000.00000000,3150000000000.00000000,3230000000000.00000000,3160000000000.00000000
Argentina,ARG,Human capital per capita (constant 2018 US$),NW.HCA.PC,39581.50000000,39853.95000000,43501.96000000,48286.99000000,49086.29000000,49940.91000000,49180.32000000,34083.11000000,35720.75000000,31947.26000000,36285.85000000,40645.45000000,52911.01000000,55114.51000000,50538.02000000,59311.25000000,71578.95000000,71139.57000000,75358.73000000,73310.18000000,74558.34000000,72332.61000000,73257.96000000,71018.62000000
Argentina,ARG,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,15331.55000000,15193.67000000,17792.28000000,19554.49000000,21113.25000000,21161.85000000,21670.70000000,14488.57000000,15671.25000000,13062.03000000,15261.12000000,15042.88000000,23114.84000000,25566.33000000,21775.31000000,24174.64000000,28453.57000000,29499.93000000,33563.64000000,30981.36000000,31462.81000000,30499.28000000,30858.52000000,29881.58000000
Argentina,ARG,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,20762.16000000,21247.98000000,22536.19000000,25193.24000000,24298.79000000,25087.36000000,23955.33000000,17590.69000000,17971.18000000,16987.08000000,18926.64000000,23239.48000000,26873.85000000,26305.22000000,25663.42000000,31790.63000000,39067.06000000,37272.28000000,36977.15000000,37641.86000000,38328.76000000,37208.86000000,37715.81000000,36596.58000000
Argentina,ARG,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,16813.06000000,16616.37000000,19192.37000000,21101.13000000,22821.51000000,22851.02000000,23358.86000000,15393.61000000,16639.37000000,13887.13000000,16197.69000000,15971.44000000,24466.13000000,27164.71000000,23197.94000000,25619.97000000,30163.77000000,31429.43000000,35856.04000000,33097.38000000,33611.73000000,32582.38000000,32966.16000000,31922.49000000
Argentina,ARG,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,22768.44000000,23237.58000000,24309.59000000,27185.86000000,26264.78000000,27089.88000000,25821.46000000,18689.50000000,19081.39000000,18060.13000000,20088.16000000,24674.00000000,28444.88000000,27949.80000000,27340.08000000,33691.29000000,41415.18000000,39710.14000000,39502.69000000,40212.80000000,40946.62000000,39750.23000000,40291.80000000,39096.13000000
Argentina,ARG,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1481.51300000,1422.69900000,1400.09000000,1546.63400000,1708.25700000,1689.17500000,1688.16100000,905.03490000,968.12070000,825.10390000,936.56560000,928.56560000,1351.28700000,1598.38600000,1422.63900000,1445.32400000,1710.20200000,1929.49700000,2292.39800000,2116.02800000,2148.91100000,2083.10200000,2107.63800000,2040.91300000
Argentina,ARG,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2006.28100000,1989.60900000,1773.39300000,1992.62200000,1965.99600000,2002.51700000,1866.13600000,1098.81000000,1110.20400000,1073.04200000,1161.51600000,1434.52500000,1571.03800000,1644.58100000,1676.66000000,1900.65900000,2348.12600000,2437.86200000,2525.54100000,2570.94000000,2617.85600000,2541.36700000,2575.99100000,2499.54800000
Argentina,ARG,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,534000000000.00000000,536000000000.00000000,634000000000.00000000,705000000000.00000000,770000000000.00000000,780000000000.00000000,808000000000.00000000,546000000000.00000000,597000000000.00000000,503000000000.00000000,594000000000.00000000,591000000000.00000000,917000000000.00000000,1020000000000.00000000,882000000000.00000000,986000000000.00000000,1170000000000.00000000,1230000000000.00000000,1420000000000.00000000,1320000000000.00000000,1360000000000.00000000,1330000000000.00000000,1360000000000.00000000,1330000000000.00000000
Argentina,ARG,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,723000000000.00000000,749000000000.00000000,804000000000.00000000,909000000000.00000000,886000000000.00000000,925000000000.00000000,893000000000.00000000,663000000000.00000000,684000000000.00000000,654000000000.00000000,736000000000.00000000,913000000000.00000000,1070000000000.00000000,1050000000000.00000000,1040000000000.00000000,1300000000000.00000000,1610000000000.00000000,1560000000000.00000000,1560000000000.00000000,1610000000000.00000000,1650000000000.00000000,1620000000000.00000000,1660000000000.00000000,1630000000000.00000000
Argentina,ARG,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,586000000000.00000000,586000000000.00000000,684000000000.00000000,761000000000.00000000,832000000000.00000000,843000000000.00000000,871000000000.00000000,580000000000.00000000,634000000000.00000000,535000000000.00000000,630000000000.00000000,628000000000.00000000,971000000000.00000000,1090000000000.00000000,939000000000.00000000,1040000000000.00000000,1240000000000.00000000,1310000000000.00000000,1510000000000.00000000,1410000000000.00000000,1450000000000.00000000,1420000000000.00000000,1450000000000.00000000,1420000000000.00000000
Argentina,ARG,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,793000000000.00000000,819000000000.00000000,867000000000.00000000,980000000000.00000000,958000000000.00000000,999000000000.00000000,963000000000.00000000,704000000000.00000000,727000000000.00000000,695000000000.00000000,781000000000.00000000,969000000000.00000000,1130000000000.00000000,1120000000000.00000000,1110000000000.00000000,1370000000000.00000000,1710000000000.00000000,1660000000000.00000000,1670000000000.00000000,1720000000000.00000000,1770000000000.00000000,1730000000000.00000000,1770000000000.00000000,1740000000000.00000000
Argentina,ARG,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,51600000000.00000000,50100000000.00000000,49900000000.00000000,55800000000.00000000,62300000000.00000000,62300000000.00000000,62900000000.00000000,34100000000.00000000,36900000000.00000000,31800000000.00000000,36400000000.00000000,36500000000.00000000,53600000000.00000000,64100000000.00000000,57600000000.00000000,59000000000.00000000,70600000000.00000000,80500000000.00000000,96700000000.00000000,90300000000.00000000,92700000000.00000000,90800000000.00000000,92800000000.00000000,90800000000.00000000
Argentina,ARG,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,69900000000.00000000,70100000000.00000000,63200000000.00000000,71900000000.00000000,71700000000.00000000,73800000000.00000000,69600000000.00000000,41400000000.00000000,42300000000.00000000,41300000000.00000000,45200000000.00000000,56400000000.00000000,62300000000.00000000,65900000000.00000000,67900000000.00000000,77500000000.00000000,96900000000.00000000,102000000000.00000000,107000000000.00000000,110000000000.00000000,113000000000.00000000,111000000000.00000000,113000000000.00000000,111000000000.00000000
Argentina,ARG,Natural capital (constant 2018 US$),NW.NCA.TO,422000000000.00000000,444000000000.00000000,455000000000.00000000,447000000000.00000000,450000000000.00000000,439000000000.00000000,441000000000.00000000,468000000000.00000000,543000000000.00000000,607000000000.00000000,658000000000.00000000,749000000000.00000000,734000000000.00000000,729000000000.00000000,724000000000.00000000,699000000000.00000000,693000000000.00000000,674000000000.00000000,663000000000.00000000,682000000000.00000000,668000000000.00000000,630000000000.00000000,590000000000.00000000,566000000000.00000000
Argentina,ARG,Natural capital per capita (constant 2018 US$),NW.NCA.PC,12119.75000000,12596.48000000,12760.97000000,12406.92000000,12339.72000000,11892.93000000,11839.07000000,12406.91000000,14256.04000000,15757.66000000,16927.74000000,19055.36000000,18498.87000000,18189.05000000,17889.40000000,17140.02000000,16791.72000000,16151.30000000,15701.93000000,15992.30000000,15489.59000000,14450.99000000,13393.92000000,12717.41000000
Argentina,ARG,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,5910.87100000,6025.23000000,6099.97000000,6020.92100000,5990.97400000,5809.15600000,5712.60600000,6875.98600000,7979.80900000,8956.88500000,9559.69300000,10303.87000000,9842.06700000,9474.34800000,9380.99200000,8817.76300000,8781.19900000,8617.08700000,8338.98700000,8678.22900000,8582.20400000,8197.54700000,7725.48100000,7336.91100000
Argentina,ARG,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2842.64600000,3029.05200000,3049.79000000,3043.01900000,3160.25100000,3084.07300000,3055.30700000,3828.90800000,4520.85400000,5164.86800000,5400.51200000,5891.07500000,5590.57500000,5444.99700000,5538.24300000,5029.33900000,4914.00800000,4809.09800000,4457.76900000,4656.57700000,4328.60900000,3874.90500000,3323.13500000,2784.74100000
Argentina,ARG,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,3068.22600000,2996.17800000,3050.18000000,2977.90200000,2830.72300000,2725.08200000,2657.29900000,3047.07800000,3458.95500000,3792.01800000,4159.18100000,4412.79800000,4251.49200000,4029.35100000,3842.74900000,3788.42400000,3867.19100000,3807.98900000,3881.21800000,4021.65200000,4253.59500000,4322.64200000,4402.34600000,4552.17000000
Argentina,ARG,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,1979.22900000,2147.23800000,2051.55000000,1735.05600000,1688.64800000,1292.54900000,1481.24100000,494.01490000,475.68970000,438.42640000,316.39170000,219.03740000,1.70901400,0.00000000,0.00000000,42.27573000,0.00000000,0.00000000,168.49270000,0.00000000,40.40447000,40.12578000,43.84670000,43.51994000
Argentina,ARG,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,2865.85800000,2956.91700000,3103.82700000,3160.33700000,3036.70300000,2981.12300000,2830.25600000,2605.83000000,2743.07500000,2781.26700000,3067.64600000,3236.34500000,3066.96600000,2987.10100000,2956.68600000,2884.34300000,2795.87500000,2729.25400000,2661.45100000,2639.81600000,2559.38000000,2537.77900000,2485.78500000,2475.21200000
Argentina,ARG,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,185.16690000,185.88580000,178.62100000,169.80910000,163.27310000,140.29410000,119.58570000,164.24060000,194.49940000,217.94810000,246.08910000,279.37740000,257.58500000,248.28090000,253.41650000,276.05480000,274.31590000,276.31290000,292.72170000,296.99320000,278.81390000,286.85880000,277.51720000,264.00430000
Argentina,ARG,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,747.21460000,851.20780000,878.21650000,865.03290000,1010.05000000,1229.49400000,1261.48200000,1736.50500000,2195.14300000,2581.71000000,2838.72000000,3886.21200000,4099.08800000,4212.55100000,4030.94800000,3739.53900000,3597.94400000,3212.78200000,2953.95600000,3075.68700000,2721.62800000,2077.01200000,1650.93700000,1397.83800000
Argentina,ARG,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Argentina,ARG,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,756.34450000,858.06100000,885.23610000,878.76830000,1029.73500000,1245.66300000,1275.91300000,1779.10400000,2309.21600000,2756.07700000,3071.84900000,4309.92000000,4649.47200000,4834.03500000,4677.98000000,4500.39000000,4300.45600000,3890.88600000,3582.42200000,3687.48800000,3187.10900000,2419.40800000,1884.57900000,1589.20800000
Argentina,ARG,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.26428900,0.08789800,0.05516300,0.05454200,0.05393800,0.00598000,0.05498900,0.05439600,0.05414100,0.35475400,0.42872500,0.78794200,1.30156900,3.06650400,2.94042100,3.14686900,3.27594300,3.07876600,1.56716700,1.48646200,1.23935500,0.73846400,0.45614300,0.32250100
Argentina,ARG,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,132.78710000,134.12740000,149.72900000,146.75810000,151.13450000,199.73310000,237.71880000,342.90410000,398.42390000,419.04070000,416.64160000,481.17340000,481.38480000,464.59720000,466.51560000,407.18800000,373.94900000,361.33810000,395.40690000,378.12070000,358.06440000,289.85490000,249.03930000,219.95170000
Argentina,ARG,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,9.12994100,6.85317300,7.01961900,13.73540000,19.68492000,16.16909000,14.43007000,42.59878000,114.07380000,174.36670000,233.12860000,423.70780000,550.38370000,621.48340000,647.03210000,760.85100000,702.51130000,678.10370000,628.46650000,611.80070000,465.48090000,342.39640000,233.64120000,191.37020000
Argentina,ARG,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,614.16320000,716.99250000,728.43240000,718.22030000,858.86150000,1029.75400000,1023.70900000,1393.54700000,1796.66500000,2162.31500000,2421.65000000,3404.25100000,3616.40200000,3744.88800000,3561.49200000,3329.20400000,3220.71900000,2848.36500000,2556.98200000,2696.08000000,2362.32500000,1786.41800000,1401.44200000,1177.56400000
Argentina,ARG,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,422.27610000,423.15280000,441.76870000,442.03130000,430.38700000,424.14910000,419.46620000,487.73350000,553.74740000,607.05330000,666.07240000,706.80270000,681.07410000,645.28870000,620.32300000,619.19790000,639.87530000,637.76350000,657.85950000,689.77780000,841.67610000,969.27470000,976.71430000,1008.55700000
Argentina,ARG,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,11363.40000000,11738.42000000,11875.74000000,11528.15000000,11309.99000000,10647.27000000,10563.16000000,10627.81000000,11946.82000000,13001.58000000,13855.89000000,14745.43000000,13849.40000000,13355.02000000,13211.42000000,12639.63000000,12491.27000000,12260.42000000,12119.51000000,12304.82000000,12302.48000000,12031.59000000,11509.34000000,11128.20000000
Argentina,ARG,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,206000000000.00000000,212000000000.00000000,218000000000.00000000,217000000000.00000000,218000000000.00000000,214000000000.00000000,213000000000.00000000,259000000000.00000000,304000000000.00000000,345000000000.00000000,372000000000.00000000,405000000000.00000000,391000000000.00000000,380000000000.00000000,380000000000.00000000,360000000000.00000000,362000000000.00000000,360000000000.00000000,352000000000.00000000,370000000000.00000000,370000000000.00000000,357000000000.00000000,340000000000.00000000,326000000000.00000000
Argentina,ARG,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,99000000000.00000000,107000000000.00000000,109000000000.00000000,110000000000.00000000,115000000000.00000000,114000000000.00000000,114000000000.00000000,144000000000.00000000,172000000000.00000000,199000000000.00000000,210000000000.00000000,231000000000.00000000,222000000000.00000000,218000000000.00000000,224000000000.00000000,205000000000.00000000,203000000000.00000000,201000000000.00000000,188000000000.00000000,199000000000.00000000,187000000000.00000000,169000000000.00000000,146000000000.00000000,124000000000.00000000
Argentina,ARG,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,107000000000.00000000,106000000000.00000000,109000000000.00000000,107000000000.00000000,103000000000.00000000,100000000000.00000000,99100000000.00000000,115000000000.00000000,132000000000.00000000,146000000000.00000000,162000000000.00000000,173000000000.00000000,169000000000.00000000,161000000000.00000000,156000000000.00000000,155000000000.00000000,160000000000.00000000,159000000000.00000000,164000000000.00000000,172000000000.00000000,183000000000.00000000,188000000000.00000000,194000000000.00000000,203000000000.00000000
Argentina,ARG,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,68900000000.00000000,75700000000.00000000,73200000000.00000000,62600000000.00000000,61600000000.00000000,47700000000.00000000,55200000000.00000000,18600000000.00000000,18100000000.00000000,16900000000.00000000,12300000000.00000000,8610000000.00000000,67821008.00000000,0.00000000,0.00000000,1720000000.00000000,0.00000000,0.00000000,7110000000.00000000,0.00000000,1740000000.00000000,1750000000.00000000,1930000000.00000000,1940000000.00000000
Argentina,ARG,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,99800000000.00000000,104000000000.00000000,111000000000.00000000,114000000000.00000000,111000000000.00000000,110000000000.00000000,105000000000.00000000,98200000000.00000000,104000000000.00000000,107000000000.00000000,119000000000.00000000,127000000000.00000000,122000000000.00000000,120000000000.00000000,120000000000.00000000,118000000000.00000000,115000000000.00000000,114000000000.00000000,112000000000.00000000,113000000000.00000000,110000000000.00000000,111000000000.00000000,109000000000.00000000,110000000000.00000000
Argentina,ARG,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,6450000000.00000000,6550000000.00000000,6370000000.00000000,6120000000.00000000,5950000000.00000000,5170000000.00000000,4460000000.00000000,6190000000.00000000,7410000000.00000000,8390000000.00000000,9570000000.00000000,11000000000.00000000,10200000000.00000000,9950000000.00000000,10300000000.00000000,11300000000.00000000,11300000000.00000000,11500000000.00000000,12400000000.00000000,12700000000.00000000,12000000000.00000000,12500000000.00000000,12200000000.00000000,11700000000.00000000
Argentina,ARG,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,26000000000.00000000,30000000000.00000000,31300000000.00000000,31200000000.00000000,36800000000.00000000,45300000000.00000000,47000000000.00000000,65400000000.00000000,83600000000.00000000,99400000000.00000000,110000000000.00000000,153000000000.00000000,163000000000.00000000,169000000000.00000000,163000000000.00000000,153000000000.00000000,148000000000.00000000,134000000000.00000000,125000000000.00000000,131000000000.00000000,117000000000.00000000,90500000000.00000000,72700000000.00000000,62200000000.00000000
Argentina,ARG,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Argentina,ARG,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,26300000000.00000000,30200000000.00000000,31600000000.00000000,31700000000.00000000,37600000000.00000000,45900000000.00000000,47600000000.00000000,67000000000.00000000,88000000000.00000000,106000000000.00000000,119000000000.00000000,169000000000.00000000,185000000000.00000000,194000000000.00000000,189000000000.00000000,184000000000.00000000,177000000000.00000000,162000000000.00000000,151000000000.00000000,157000000000.00000000,137000000000.00000000,105000000000.00000000,83000000000.00000000,70700000000.00000000
